nom,ville,pays,latitude,longitude
Bromont (Roland Desourdy) Airport,Bromont,Canada,45.2907981873,-72.7414016724
Beccles Airport,Beccles,United Kingdom,52.4352989197,1.6183300018
Kratie Airport,Kratie,Cambodia,12.4879999161,106.0550003052
Caldera Airport,Caldera,Chile,-27.0781002045,-70.7953033447
San Pedro de Atacama Airport,San Pedro de Atacama,Chile,-22.9216995239,-68.1584014893
Copacabana Airport,Copacabana,Bolivia,-16.1910991669,-69.0955963135
Guyuan Liupanshan Airport,Guyuan,China,36.0788888889,106.216944444
RAF Brawdy,Brawdy,United Kingdom,51.88375,-5.119972
Changhai Airport,Changhai,China,39.2666666667,122.666944444
Redhill Aerodrome,Redhill,United Kingdom,51.2136001587,-0.1386110038
Jiagedaqi Airport,Jiagedaqi District,China,50.371389,124.1175
Chinchilla Airport,Chinchilla,Australia,-26.7749996185,150.6170043945
Hayward Executive Airport,Hayward,United States,37.659198761,-122.122001648
Motueka Airport,Motueka,New Zealand,-41.123298645,172.9889984131
Shute Harbour Airport,Shute Harbour,Australia,-20.277221,148.755556
Enstone Aerodrome,Enstone,United Kingdom,51.9281666667,-1.4285
Ann Arbor Municipal Airport,Ann Arbor,United States,42.2229995728,-83.7455978394
Shepparton Airport,Shepparton,Australia,-36.4289016724,145.3930053711
Temora Airport,Temora,Australia,-34.4213981628,147.5119934082
Gayndah Airport,Gayndah,Australia,-25.6144008636,151.6190032959
Wilcannia Airport,Wilcannia,Australia,-31.5263996124,143.375
Ivanhoe Airport,Ivanhoe,Australia,-32.8833007813,144.3099975586
Menindee Airport,Menindee,Australia,-32.3666992188,142.4049987793
Pooncarie Airport,Pooncarie,Australia,-33.3666992188,142.5879974365
Tilpa Airport,Tilpa,Australia,-30.9333000183,144.4170074463
Reichenbach Air Base,Reichenbach im Kandertal,Switzerland,46.6136016846,7.6777801514
Bijie Feixiong Airport,Bijie,China,27.267066,105.472097
Lensk Airport,Lensk,Russia,60.7206001282,114.825996399
Kavalerovo Airport,Kavalerovo,Russia,44.2726,135.029
Iğdır Airport,Igdir,Turkey,39.9766273499,43.8766479492
Şanlıurfa GAP Airport,Sanliurfa,Turkey,37.445663,38.895592
Zafer Airport,Kutahya,Turkey,39.113079,30.128111
Velikiye Luki Airport,Velikiye Luki,Russia,56.3810997009,30.6081008911
Yelahanka Air Force Station,Bangalore,India,13.1354999542,77.6060028076
Yeltsovka Airport,Novosibirsk,Russia,55.0923995972,83.0045013428
Kodinsk Airport,Kodinsk,Russia,58.4794006348,99.0939025879
Lake Macquarie Airport,Lake Macquarie,Australia,-33.0667,151.647995
Henry County Airport,Hampton,United States,33.389099,-84.332397
Brampton Island Airport,Brampton Island,Australia,-20.8033008575,149.2700042725
Alameda Naval Air Station,Alameda,United States,37.788898468,-122.3199996948
Endelave Flyveplads,Endelage,Denmark,55.7565,10.2485
St. Johann In Tirol Airport,St. Johann in Tirol,Austria,47.5201,12.4497
Thalmässing-Waizenhofen Airport,Thalmaessing,Germany,49.0641670227,11.2091665268
Cochrane Airport,Cochrane,Canada,49.1055984497,-81.0136032104
Estadual Arthur Siqueira Airport,Braganca Paulista,Brazil,-22.979162,-46.537508
Busselton Regional Airport,Brusselton,Australia,-33.6884231567,115.401596069
Srednekolymsk Airport,Srednekolymsk,Russia,67.4805,153.7364
Comarapa Airport,Salt Lake City,United States,-17.9136009216,-64.5177993774
Inverell Airport,Inverell,Australia,-29.888299942,151.143997192
Glen Innes Airport,Glen Innes,Australia,-29.6749992371,151.6889953613
Ansbach-Petersdorf Airport,Ansbach,Germany,49.361111,10.669444
Immokalee Regional Airport,Immokalee ,United States,26.43320084,-81.40100098
Maranggo Airport,Sulawesi Tenggara,Indonesia,-5.7645702362,123.9169998169
Rancho San Simeon Airport,Cambria,United States,35.6077003479,-121.1100006104
Yichun Mingyueshan Airport,Yichun,China,27.8025,114.3062
Dinwiddie County Airport,Petersburg,United States,37.1837997437,-77.5074005127
Kasongo Airport,Kasongo,Congo (Kinshasa),-4.5329999924,26.6170005798
McMurdo Station Pegasus Field,McMurdo Station,Antarctica,-77.9634017944,166.5249938965
Klatovy Airport,Klatovy,Czech Republic,49.4183006287,13.3219003677
Sheboygan County Memorial Airport,Sheboygan,United States,43.76959991,-87.85140228
Fortescue - Dave Forrest Aerodrome,Cloudbreak,Australia,-22.290754,119.437143
Kangel Danda Airport,Kangel Danda,Nepal,27.4106333137,86.6465950012
Bajura Airport,Bajura,Nepal,29.5020008087,81.6689987183
Chara Airport,Chara,Russia,56.9133338928,118.2699966431
Herning Airport,Herning,Denmark,56.1847000122,9.0444498062
Oberschleißheim Airfield,Schleissheim,Germany,48.239445,11.561389
Pinal Airpark,Marana,United States,32.5106010437,-111.32800293
Glendale Municipal Airport,Glendale,United States,33.5269012451,-112.2949981689
Safford Regional Airport,Safford,United States,32.85480118,-109.6350021
Verden-Scharnhorst Airfield,Verden,Germany,52.965279,9.282778
Solomon Airport,Solomon,Australia,-22.2554,117.7627
Nittenau-Bruck Airport,Nittenau,Germany,49.2224998474,12.296667099
Kerama Airport,Kerama,Japan,26.1683006287,127.292999268
Americana Airport,Americana,Brazil,-22.7558002472,-47.2694015503
Ekibastuz Airport,Ekibastuz,Kazakhstan,51.5909996033,75.2149963379
Adamovka,Adamovka,Russia,51.5,59.936111
Kvarkeno,Kvarkeno,Russia,52.078333,59.683333
Sikeston Memorial Municipal Airport,Sikeston,United States,36.8988990784,-89.5617980957
Tetiaroa Airport,Tetiaroa,French Polynesia,-17.013299942,-149.5870056152
Floyd Bennett Memorial Airport,Queensbury,United States,43.3412017822,-73.6102981567
Saratoga County Airport,Ballston Spa,United States,43.05130005,-73.86119843
Crystal River Airport,Crystal River,United States,28.8673000336,-82.5712966919
Martin State Airport,Baltimore,United States,39.325699,-76.413803
Lincoln Regional Karl Harder Field,Lincoln,United States,38.909198761,-121.3509979248
Fostoria Metropolitan Airport,Fostoria,United States,41.19079971,-83.39450073
Eastern Slopes Regional Airport,Fryeburg,United States,43.9911003113,-70.9478988647
Coral Creek Airport,Placida,United States,26.8544998169,-82.2511978149
Lakefront Airport,New Orleans,United States,30.0424003601,-90.0282974243
Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,United States,47.77429962,-116.8199997
Beaumont Municipal Airport,Beaumont,United States,30.0706996918,-94.2157974243
Vermilion Regional Airport,Danville,United States,40.19919968,-87.59590149
Coonabarabran Airport,Coonabarabran,Australia,-31.3325004578,149.266998291
Space Coast Regional Airport,Titusville,United States,28.514799118,-80.7992019653
Bumi Airport,Bumi Hills,Zimbabwe,-16.8169994354,28.3500003815
Warnervale Airport,Warnervale Airport,Australia,-33.240278,151.429722
Bouarfa Airport,Bouarfa,Morocco,32.5143055556,-1.9830555556
Nyeri Airport,NYERI,Kenya,-0.3644140065,36.9784851074
Andrau Airpark,Houston,United States,29.7224998474,-95.5883026123
Flying Cloud Airport,Eden Prairie,United States,44.8272018433,-93.4570999146
Likoma Island Airport,Likoma Island,Malawi,-12.075833,34.737222
Johnson County Executive Airport,Olathe,United States,38.84759903,-94.73760223
Sigiriya Air Force Base,Sigiriya,Sri Lanka,7.9566698074,80.7285003662
Neumünster Airport,Neumuenster,Germany,54.0794448853,9.9413890839
Tak Airport,Tak,Thailand,16.8959999084,99.2533035278
Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,Canada,44.4852981567,-79.5556030273
Huronia Airport,Midland,Canada,44.6833000183,-79.9282989502
Markham Airport,Markham,Canada,43.935798645,-79.2621994019
Stanhope Municipal Airport,Haliburton,Canada,45.1108333333,-78.64
Kawartha Lakes (Lindsay) Airport,Lindsay,Canada,44.3647,-78.783897
Niagara District Airport,Saint Catherines,Canada,43.1916999817,-79.1716995239
Edenvale Aerodrome,Edenvale,Canada,44.441101,-79.962799
Orillia Airport,Orillia,Canada,44.6776557839,-79.3102169037
Holland Landing Airpark,Holland Landing,Canada,44.0894012451,-79.4950027466
Parry Sound Area Municipal Airport,Parry Sound,Canada,45.2575,-79.829697
Hanover / Saugeen Municipal Airport,Hanover,Canada,44.158298,-81.062798
Brandywine Airport,West Goshen Township,United States,39.9901008606,-75.5819015503
Manassas Regional Airport/Harry P. Davis Field,Manassas,United States,38.72140121,-77.51540375
Texas Gulf Coast Regional Airport,Angleton,United States,29.1086006165,-95.462097168
Bubovice Airport,Bubovice,Czech Republic,49.9743995667,14.1780996323
Rakkestad Astorp Airport,Rakkestad,Norway,59.397499,11.3469
Bingöl Çeltiksuyu Airport,Bingol,Turkey,38.8592605591,40.5959625244
Kastamonu Airport,Kastamonu,Turkey,41.314201355,33.7957992554
Elstree Airfield,Elstree,United Kingdom,51.6557998657,-0.3258329928
Sandtoft Airfield,Sandtoft,United Kingdom,53.5597000122,-0.8583329916
Torit Airport,Torit,South Sudan,4.4000000954,32.5830001831
Shelby County Airport,Shelbyville,United States,39.4104003906,-88.8453979492
Lüliang Airport,Lvliang,China,37.683333,111.142778
Daocheng Yading Airport,Daocheng,China,29.323056,100.053333
Gannan Xiahe Airport,Xiahe city,China,34.8105,102.6447
Vängsö Airport,Vangso,Sweden,59.1011009216,17.2110996246
Comiso Airport,Comiso,Italy,36.994601,14.607182
Enumclaw Airport,Enumclaw,United States,47.1957015991,-122.0220031738
Markovo Airport,Markovo,Russia,64.667,170.417007
Seymchan Airport,Seymchan,Russia,62.9207801819,152.4227752686
Zyryanka Airport,Zyryanka,Russia,65.7485,150.8889
Susuman Airport,Susuman,Russia,62.7666664124,148.1466674805
Ust-Maya Airport,Ust-Maya,Russia,60.3569984436,134.4349975586
Aldan Airport,Aldan,Russia,58.6027984619,125.408996582
Olyokminsk Airport,Olekminsk,Russia,60.397499,120.471001
Vitim Airport,Vitim,Russia,59.458,112.563004
Pellworm Field,Pellworm,Germany,54.5363883972,8.6800003052
Xinyuan Nalati Airport,Xinyuan,China,43.4318,83.3786
Port Alsworth Airport,Port alsworth,United States,60.201681,-154.325863
Fontaine Airport,Belfort,France,47.6556015015,7.0108299255
Fairfield County Airport,Winnsboro,United States,34.3154983521,-81.1088027954
Obock Airport,Obock,Djibouti,11.9670000076,43.266998291
Tadjoura Airport,Tadjoura,Djibouti,11.7829999924,42.9169998169
Santa Cruz del Quiche Airport,Santa Cruz des Quiche,Guatemala,15.0122003555,-91.1505966187
Norðfjörður Airport,Nordfjordur,Iceland,65.1318969727,-13.7463998795
Bursa Airport,Bursa,Turkey,40.2332992554,29.0091991425
Skyhaven Airport,Rochester,United States,43.2840995789,-70.9292984009
Waris Airport,Waris-Papua Island,Indonesia,-3.235,140.994
Newton City-County Airport,Newton,United States,38.0582008362,-97.2744979858
La Ferté Alais Airfield,La Ferte Alais,France,48.498652,2.338867
Bairnsdale Airport,Bairnsdale,Australia,-37.8875007629,147.5679931641
Taszár Air Base,Columbus,United States,46.3931007385,17.9174995422
Fort Bridger Airport,Fort Bridger,United States,41.3918991089,-110.406997681
Prosser Airport,Prosser,United States,46.21340179,-119.7910004
Chehalis Centralia Airport,Chehalis,United States,46.6769981384,-122.983001709
Desert Aire Regional Airport,Mattawa,United States,46.687401,-119.920998
Evanston-Uinta County Airport-Burns Field,Evanston,United States,41.27479935,-111.0350037
Sabetha Municipal Airport,Sabetha,United States,39.9042015076,-95.7794036865
Mt Pleasant Regional-Faison field,Mount Pleasant,United States,32.89780045,-79.78289795
Jimmy Carter Regional Airport,Americus,United States,32.110802,-84.188904
Weedon Field,Eufala,United States,31.9512996674,-85.1288986206
Saluda County Airport,Saluda,United States,33.9267997742,-81.7946014404
Dare County Regional Airport,Manteo,United States,35.91899872,-75.69550323
Auburn University Regional Airport,Auburn,United States,32.615101,-85.433998
Tri Cities Airport,Endicott,United States,42.078499,-76.096296
Bessemer Airport,Bessemer,United States,33.31290054,-86.92590332
Colorado Springs East Airport,Ellicott,United States,38.8744010925,-104.4100036621
Crystal Airport,Crystal,United States,45.0620002747,-93.3538970947
Clarke County Airport,Quitman,United States,32.0849,-88.738897
W H 'Bud' Barron Airport,Dublin,United States,32.56439972,-82.98529816
Pukarua Airport,Pukarua,French Polynesia,-18.2956008911,-137.016998291
Kabale Airport,Kabale,Uganda,-1.226111,29.96
Guatuso Airport,Marigot,France,10.6833333969,-84.8333358765
Central Bolívar Airport,Sevilla,Spain,8.9166669846,-71.9333343506
Corvallis Municipal Airport,Corvallis,United States,44.49720001,-123.2900009
Tuzla Romania Airport,Tuzla,Romania,43.9841995239,28.6096992493
El Almendro Airport,Scranton,United States,-35.9605560303,-71.7933349609
San Agustin Airport,Morristown,United States,10.0666666031,-84.8833312988
Samambaia Heliport,Saint Denis,Reunion,-22.4624996185,-43.1305541992
Fazenda Campo Verde Airport,Sihanoukville,Cambodia,1.0427800417,-50.5167007446
Prominent Hill Airport,Prominent Hill,Australia,-29.716,135.5244
Cowra Airport,Chatsworth,Australia,-33.8446998596,148.6490020752
Coral Bay Airport,Coral Bay,Australia,-23.1299991608,113.7770004272
Ogden Hinckley Airport,Ogden,United States,41.1958999634,-112.0120010376
Lake Country Regional Airport,Clarksville,United Arab Emirates,36.5957984924,-78.5600967407
Robert S Kerr Airport,Poteau,United States,35.0215988159,-94.6212997437
Colorado Plains Regional Airport,Akron,United States,40.1755981445,-103.222000122
Sanderson Field,Shelton,United States,47.2336006165,-123.1480026245
Napakiak Airport,Napakiak,United States,60.6902999878,-161.9790039063
Napaskiak Airport,Napaskiak,United States,60.70289993,-161.7779999
Tok Airport,Tok,United States,63.303333,-143.001111
Bedwell Harbour Seaplane Base,Bedwell Harbour,Canada,48.75,-123.233001709
Washabo Airport,Washabo,Suriname,5.215277,-57.185302
Popham Airfield,Popham,United Kingdom,51.193901,-1.23472
Causey Airport,Liberty,United States,35.9118003845,-79.6175994873
Abaco I Walker C Airport,Walker's Cay,Bahamas,27.2667007446,-78.3996963501
Black Point Airstrip,Black Point,Bahamas,24.0894884488,-76.3979172707
Bartica A Airport,Bartica,Guyana,6.358864,-58.655207
Doylestown Airport,Doylestown,United States,40.3330001831,-75.1222991943
Cape Town Waterfort Heliport,Cap Town,South Africa,0,0
Tingo Maria Airport,Tingo Maria,Peru,-9.1330003738,-75.9499969482
Plínio Alarcom Airport,Tres Lagoas,Brazil,-20.7541999817,-51.6842002869
Zhangye Ganzhou Airport,Zhangye,China,38.8018989563,100.675003052
Cacoal Airport,Cacoal,Brazil,-11.496,-61.4508
Warren Field,Washington,United States,35.5704994202,-77.0497970581
Hyde County Airport,Engelhard,United States,35.5624008179,-75.9552001953
Mocopulli Airport,Castro,Chile,-42.340388,-73.715693
Stillwater Regional Airport,Stillwater,United States,36.1612014771,-97.0857009888
Okmulgee Regional Airport,Okmulgee,United States,35.6680984497,-95.9486999512
Cushing Municipal Airport,Cushing,United States,35.9499015808,-96.7731018066
Clinton Sherman Airport,Clinton,United States,35.3398017883,-99.2005004883
Strother Field,Winfield,United States,37.168598175,-97.0375976562
Wiley Post Airport,Oklahoma City,United States,35.53419876,-97.64710236
Shreveport Downtown Airport,Shreveport,United States,32.5401992798,-93.7450027466
Stephenville Clark Regional Airport,Stephenville,United States,32.2153015137,-98.177696228
Perry Municipal Airport,Perry,United States,36.3856010437,-97.2771987915
Hamilton Municipal Airport,Hamilton,United States,31.6658992767,-98.1485977173
Ada Regional Airport,Ada,United States,34.804298,-96.671303
Mesquite Metro Airport,Misquite,United States,32.7470016479,-96.5304031372
Denton Municipal Airport,Denton,United States,33.2006988525,-97.1979980469
Austin Executive Airport,Austin,United States,30.3974931,-97.5663935
Lago Vista Tx Rusty Allen Airport,Lago Vista,United States,30.4986000061,-97.9694976807
Brenham Municipal Airport,Brenham,United States,30.21899986,-96.3742981
Lakeway Airpark,Lakeway,United States,30.3575000763,-97.9944992065
Iraan Municipal Airport,Iraan,United States,30.9057006836,-101.891998291
Kestrel Airpark,San Antonio,United States,29.8127002716,-98.4253005981
Elliot Lake Municipal Airport,ELLIOT LAKE,Canada,46.351398468,-82.5614013672
Wilkes County Airport,North Wilkesboro,United States,36.2228012085,-81.0982971191
Charleston Executive Airport,Charleston,United States,32.7009010315,-80.0028991699
Danville Regional Airport,Danville,United States,36.5728988647,-79.3360977173
Brookneal/Campbell County Airport,Brookneal,United States,37.1417007446,-79.0164031982
Yerbogachen Airport,Yerbogachen,Russia,61.2750015259,108.029998779
Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,United States,34.71289825,-79.95700073
Wauchula Municipal Airport,Wuchula,United States,27.5149002075,-81.8805007935
Lilydale Airport,Lilydale,Australia,-37.6916999817,145.3670043945
Beni Mellal Airport,Beni Mellal,Morocco,32.401895,-6.315905
Şırnak Şerafettin Elçi Airport,Cizre,Turkey,37.3647,42.0582
Suntar Airport,Suntar,Russia,62.1850013733,117.6350021362
Tazadit Airport,Zouerat,Mauritania,22.7563991547,-12.4835996628
Asaba International Airport,Asaba,Nigeria,6.204167,6.665278
Akwa Ibom International Airport,Uyo,Nigeria,4.8725,8.093
Kasama Airport,Kasama,Zambia,-10.2166996002,31.1333007813
Mbeya Airport,Mbeya,Tanzania,-8.919444,33.463889
Mpanda Airport,Mpanda,Tanzania,-6.355374,31.084116
Songea Airport,Songea,Tanzania,-10.6829996109,35.5830001831
Morogoro Airport,Morogoro,Tanzania,-6.7972202301,37.6530990601
Jiuhuashan Airport,Chizhou,China,30.7403,117.6856
Anshan Air Base,Anshan,China,41.105301,122.853996
Saertu Airport,Daqing,China,46.7463888889,125.140555556
Zunyi Xinzhou Airport,Zunyi,China,27.5895,107.0007
